%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Other, Other, Other, Other, Other, Other, Other, Other, Other, Other, Other, Other, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, EDA Channel 0, PPG Channel 0, PPG Channel 1, Other, Other, Other, Battery Info Channel, Timestamp, Timestamp (Formatted)
10.0, 14.515124388498254, 9.712238284807764, -38.4251680247841, -28.7384702152036, 56.99004840504554, 62.93173534824644, -48.660097383421004, -127.68782430040366, 26.00905129813819, 202.37572541746167, 0.3401290771892266, -175.35642845095512, -38.58223028890511, 126.02957972876925, 122.77867538890854, -116.74320157517114, 0.2755943470082578, -0.3284821186714762, 0.49743511035943144, 0.0817283922672151, 0.26378890474575156, -0.06458978541156093, 1023.8544728194308, 4549.274495248535, 5423.960489181545, 36.15381313462981, 1032.2041539942331, 860.712612117434, 95.0, 1.6066507357739868E9, 2020-11-29 11:52:15.773
11.0, 13.537407263744043, 2.320333314046024, -37.08603407698975, -6.7951288102819145, 68.98388907924205, 8.229820835094634, -69.55927179634078, -16.274975090520442, 171.2416320300267, 30.562924066981893, -177.58709743431157, -48.00316136038955, 278.348748179641, 18.919818060381377, -61.551755063102185, -31.719681067181146, 0.4642770070797793, 0.059273889105348955, 0.026100185817780227, 0.2259926109854462, 0.4418915121195609, 0.7296925160535696, 1171.660197965345, 5887.518899865795, 5619.361540234532, 36.47915945765151, 836.3992147674599, 1244.7614497483632, 95.0, 1.606650735779549E9, 2020-11-29 11:52:15.779
12.0, 13.64609158262424, -4.857211145173278, -36.394374834446715, 18.1756259812437, 54.90105353839376, -58.374968178534715, -79.53455918765684, 99.39379949654374, 49.02495236514568, -62.482264385999514, -82.87868730700028, 186.46925665155757, 10.433359879734432, -66.25593719914514, 6.891784036169993, 264.1707992277603, 0.24324958566797608, -0.24337866392066812, -0.1607986261255015, 0.4045299433548141, 0.2273295017492245, 0.5271392770865188, 937.4238938616753, 4534.295770874116, 4506.6570742094045, 36.114123905289865, 740.6518813452228, 1011.9152764082908, 95.0, 1.6066507357889297E9, 2020-11-29 11:52:15.788
13.0, 13.23675751609677, -12.691649916423899, -34.76056787511871, 53.1842405933106, 26.232395020326834, -85.95107736066551, 3.93744840507136, 131.35409500373837, -47.71007611883817, -143.67500717587367, 197.13969808899125, 85.1338453425595, -131.4610064152596, 45.89433313177168, 239.59149942351226, -90.84771419279619, 0.655152713256489, -0.06027385579816346, -0.17785639961140629, 0.026832054159521373, 0.12582738850622935, -0.11813423641244286, 929.7100641475585, 6216.260467769175, 5099.003903567502, 36.38008466582103, 1266.0419906039388, 1234.6039770757939, 95.0, 1.606650735793203E9, 2020-11-29 11:52:15.793
14.0, 13.400908537166641, -17.898422947225175, -22.542078242507074, 51.23564034914185, -16.469160803288247, -74.39376135960332, 58.77426315297914, 26.490804758142637, -113.12815164119289, 48.313712708200875, 70.45645493111161, -123.1243778333929, -3.843486416663127, 160.86788966022732, -171.68753017761128, -100.88364191700175, -0.11175347341698881, -0.3802735580881117, -0.265617234679961, -0.6927932367909685, 0.1891644463017061, -0.13826569069081657, 1257.6641386098054, 5296.892046946558, 4194.547398268548, 35.89491586698825, 1056.029867777718, 1097.9679603597872, 95.0, 1.6066507358000996E9, 2020-11-29 11:52:15.800
15.0, 12.720824364004999, -22.009312493643055, -6.764154533279309, 43.63264065396638, -41.826362049194444, -14.866901575748605, 121.49554185928045, -78.16367834434698, -41.29738513604345, 184.75556615365645, -102.13766007636441, -72.76087060245419, 76.6128328573565, -41.07192241360161, -177.06336432660143, 111.53494411374123, 0.14772126991067455, -0.15677598028200967, -0.31345477905014557, 0.22747013166972752, 0.33981580734529254, -0.2610392595522487, 1172.6837732625183, 3137.145522698083, 4436.348222061642, 36.50366313464935, 1108.847007540537, 853.832890427639, 95.0, 1.6066507358056042E9, 2020-11-29 11:52:15.805
16.0, 12.12092064541732, -24.101378185552722, 8.939454783783686, 34.93972717719116, -84.97202479786428, 40.3332146147507, 34.062873204894956, -89.39495955705436, 76.71858020517274, 36.44525874210045, -118.82859902223245, 183.51448279771927, -16.164054097915102, -118.88473157298145, 197.75517223561155, -134.7594085510144, 0.12779710048236476, -0.2682976628230547, -0.012634184199822486, -0.3564491200747726, -0.3073150073221714, -0.03619766377678701, 1193.7433163809103, 5068.76002989935, 5268.777329469607, 37.133002436233525, 765.4211660191845, 840.0912617775186, 95.0, 1.6066507358162084E9, 2020-11-29 11:52:15.816
17.0, 11.086942726136828, -26.452621790140316, 25.342754550885, 14.521913555137868, -53.76397457148863, 60.70247873104966, -43.676822731145464, -56.748553423993194, 118.13804241598423, -88.962866954361, 40.07140684162374, 97.52994674693677, -198.24305805622075, 133.60579434716954, -7.3460406007968615, -238.6476623050613, -0.19898549305013882, -0.10457171330677545, -0.035475876448461306, 0.5013931748728382, -0.4321213891004456, -0.12009436985778055, 781.8007286253771, 5758.244851045305, 5643.973182220529, 35.90700902105632, 861.2479861003806, 918.4925308773708, 95.0, 1.606650735820959E9, 2020-11-29 11:52:15.820
18.0, 9.794139518635294, -27.22272297311615, 37.786750667810125, -17.907628890045324, -34.4565170143894, 78.5561722390181, -87.28650154739266, 72.71057577614756, 9.584002862713868, -142.23250305664456, 182.72135681030045, -122.3454791084444, 48.452539236181565, 74.65796455389103, -161.0110360401236, 59.94008382209093, -0.3363367423221625, 0.2825261202775971, 0.11073355340912971, 0.2188119099698381, 0.08666170088695468, 0.007716572610804609, 1170.3990344066078, 5401.279703382944, 5810.430989720169, 36.43729434178712, 572.297516078753, 1038.243706258476, 95.0, 1.6066507358273711E9, 2020-11-29 11:52:15.827
19.0, 8.646972541426987, -24.912207650626115, 46.709946351754795, -46.992330009057326, 16.13548544535867, 26.182755773084647, -55.79861385975479, 100.60165750153743, -118.19252963914852, 46.11421097317763, 27.25492176628988, -71.67190190966542, 140.74119506785448, -109.65979616728902, 60.76129248916494, -34.50068685509103, 0.11208315514966702, 0.4780668186958707, 0.5204155260855144, 0.406740972490611, 0.1113249612773312, -0.5221589394168763, 1153.5251168009784, 4492.294368813398, 5364.523690887219, 36.52528835882857, 813.7172266756585, 923.4100342653567, 95.0, 1.6066507358319752E9, 2020-11-29 11:52:15.831
20.0, 6.541462193591503, -23.893867357950505, 39.207525837756485, -52.31647290503356, 50.79612855301151, -22.523133238493475, -9.183049707519045, 60.12209013332051, -132.0822651276746, 147.2418549360757, -141.6767887952182, 108.19054767117088, -93.23116252131518, -26.38904758432199, 136.24395696396263, -131.26740898571538, -0.2619282900786288, -0.5458148070090133, 0.23963890986587505, -0.5419923160357989, -0.5388964344725885, -0.6105994936724332, 797.9389151019745, 5004.280435322474, 5545.708277803145, 35.99771777697391, 1071.6851749657224, 982.4019734129668, 95.0, 1.6066507358369637E9, 2020-11-29 11:52:15.836
21.0, 5.403235999226667, -16.926558505431533, 40.13903116018493, -59.915262280433026, 59.410012202159635, -69.74808574989174, 71.78594060436419, -37.55779838038629, 11.551665514331392, 17.26728429096722, -62.68672673056322, 61.75913342828716, -165.18330432421828, 214.49999418812, -103.42115490337282, 196.1415229380526, -0.07402893341965044, -0.32521484523172894, 0.3246428945717271, -0.4767779164307944, 0.04068892246820167, 0.021362964972952463, 750.0152845265683, 3790.243781924736, 4556.712693362723, 36.19476846350037, 609.1303467130294, 1052.8029379247298, 95.0, 1.6066507358419876E9, 2020-11-29 11:52:15.841
22.0, 3.4856000662832636, -11.24132423205378, 25.030179159394354, -40.594352331369336, 51.023047605876535, -63.86451978661679, 101.45318359265644, -124.69126563493484, 137.08993360839253, -167.70068034470333, 184.20792191940882, -44.39316626193321, 128.3853507281513, -43.70010608460904, 8.418200713053817, 16.06415892095918, -0.13647393991305518, 0.19270202825377744, -0.19915385206542494, 0.628364522087131, -0.08835681000465967, 0.34956583414133163, 925.9643384243483, 5328.077834224994, 4112.566721547324, 36.22705909528251, 1145.520592458484, 1178.288257393943, 95.0, 1.606650735846937E9, 2020-11-29 11:52:15.846
23.0, 1.7217841024976652, -5.522232665854119, 10.326729170834424, -21.598118652756387, 22.982990773423708, -33.5880813724216, 40.13999054563619, -87.02609429954039, 60.50664020316668, -103.67683014632647, 71.12909850234088, -103.43095469411985, 94.91850196427481, -78.9498547926548, 187.5793093569148, -242.65279583983346, -0.17406878187805658, 0.01278406910353379, -0.17491164574367854, -0.5095624882904293, -0.004858595016177083, 0.2530991057904395, 1288.060073729332, 4491.573278037545, 4991.734557460342, 35.79889872974819, 915.1871978840389, 1226.6388924312369, 95.0, 1.606650735851985E9, 2020-11-29 11:52:15.851
24.0, -1.6512402600747613E-14, 1.303982369903285, -3.780381142114303, 6.790203843477938, -14.695526179762673, 17.925933857469655, -33.12418063403964, 45.8314807400099, -62.80485562867037, 53.27540549725618, -85.7128457434899, 38.479747630487935, -119.6863299550136, 189.08067724146534, -137.46772975200574, 157.51281510037913, -0.26712851346200517, 0.09530531036368174, 1.079464922116502, 0.2840659222378357, -0.6710838585752851, -0.846029895385004, 932.7666032758796, 2180.410477618136, 5048.207303551668, 36.61307282597369, 1000.3462460793883, 852.8494636518864, 95.0, 1.606650735856953E9, 2020-11-29 11:52:15.856
25.0, -1.756355793480381, 8.206668349782067, -20.568515398862477, 29.961343989278774, -60.50706822485585, 60.245294114630056, -78.08309216865662, 106.49789223536635, -115.28103325626203, 183.7788661629108, -148.84051542476246, 177.03417766859206, -204.53508832103896, 109.29140648946255, -158.90364307827426, 78.21412956101362, 0.4990831572725979, 0.5599245309762853, 0.09117956244744609, -0.3817651582599046, 0.0019088423496704445, 0.21554356309830663, 1065.7501866160014, 4676.446900863908, 4574.877901296139, 35.78519774886364, 988.193337387086, 1115.085605030287, 95.0, 1.606650735861946E9, 2020-11-29 11:52:15.861
26.0, -3.4030320797785873, 15.164537063725845, -34.85039352413168, 60.92824407729384, -82.30688907694996, 86.43025971011062, -93.24528529177773, 90.76496089649798, -43.97388157744764, 36.48812320544074, 17.987882067253423, -52.44922410009474, 125.6898294375717, -118.12185857226333, 196.63855400850758, -225.31959498937167, 0.594495688060015, -0.2678794122995959, -0.23847301315377437, 0.560311095561779, -0.040009401410104575, 0.2596379982056105, 863.5775565871293, 4587.554779839849, 5497.856005988242, 36.01907437122204, 935.3586605935957, 794.7848692694034, 95.0, 1.6066507358669388E9, 2020-11-29 11:52:15.866
27.0, -5.357429891093439, 19.242274282547683, -36.281398152844865, 61.615133572701076, -71.91396289037746, 37.60351340119936, -26.798731619640197, -23.55122899776465, 88.71545916718568, -142.34296001411946, 181.2582416914082, -231.85286183191366, 130.74155842251642, -83.28279136737005, -12.423719071709495, 156.78835189390216, 0.10501729224118583, 0.2098488022873822, 0.33868949745246857, -0.36428147929225413, -0.1630268338713082, -0.299133065990234, 1128.9743625908452, 4849.996013231458, 5478.401690178994, 35.20225276432714, 1323.2071538550742, 1320.121884658718, 95.0, 1.6066507358719642E9, 2020-11-29 11:52:15.871
28.0, -6.613305446488981, 26.542346966984965, -41.53624238836947, 55.52192578188557, -34.25668257355136, -10.315863605998544, 41.94884654359341, -98.6007587917213, 127.00589642754846, -81.99292965055812, 41.774097202662865, 41.80088391230638, -57.81812104861506, 187.90192005117157, -84.44476308325338, 238.25086581191744, 0.15194849650837108, -0.34703437381891067, -0.21671629025938113, -0.10662846396822054, -0.007675635024091519, -0.15786204586862956, 1343.2455293515347, 5570.384183557208, 4649.2670193347, 35.530405100962184, 1114.1008766181328, 889.0645543661028, 95.0, 1.60665073587693E9, 2020-11-29 11:52:15.876
29.0, -8.274809525155316, 28.822366249692102, -39.40219619633973, 30.403959670773528, 15.154332363263828, -55.330903890586036, 70.68733998836615, -101.53477292321347, 33.53621846760088, 54.831106922515836, -159.7276098906393, 183.92390034418176, -141.1828892610413, -7.006942052287576, 167.6620263082378, -198.41430338047414, 0.41240541690748966, 0.03985448234574228, -0.1952039936772369, 0.14219312625797262, -0.19017212967131317, 0.017220923483238875, 1149.2062096010322, 5238.311410572493, 3344.457291072301, 36.00193735930375, 1377.1161825488205, 1050.2029672492308, 95.0, 1.6066507358819656E9, 2020-11-29 11:52:15.881
30.0, -9.496832482690614, 30.72493398351198, -29.323867506541077, -1.2253517405870977, 39.88660813125859, -67.52260955869089, 81.7386086566396, 15.523877883864472, -123.35289916815363, 94.72694573566403, -127.72229520842237, -21.67840134260383, 118.18782007277476, -58.97210829649977, 187.85701884020594, 85.9998424184396, -0.011038036763923377, 0.09877351614222812, -0.45053593641621614, 0.20360070581024278, -0.14388294287803005, 0.5816647357990389, 693.0070250348147, 5043.845529238077, 4959.200399881657, 36.17822069035764, 1265.7516171186858, 1340.6244235600398, 95.0, 1.6066507358869991E9, 2020-11-29 11:52:15.886
31.0, -11.39174982188236, 26.562212098971756, -16.04378069272843, -31.220997475176993, 52.95171247682323, -48.54520809453881, -13.259765914899088, 66.30256525371007, -127.25386080315864, 16.098225699927227, 142.21841847732503, -207.90367977408368, 76.06225764919135, 86.15006302006465, -113.79073562606965, 198.19320902303286, 0.00816927756895642, -0.28464921625572426, 0.38889870582104563, 0.209698831339346, 0.7368481480573513, 0.27417585584214116, 1178.5572507233196, 4252.990071897811, 5702.1863387308085, 35.55462108985941, 1007.5591616951415, 1069.9881696263494, 95.0, 1.606650735891936E9, 2020-11-29 11:52:15.891
32.0, -12.023579118557834, 25.944657064057957, -1.0452272197791745, -46.520734924870325, 46.499032007394, -0.10816000714537662, -66.57238587197298, 100.15183667610842, 3.0207248887615035, -155.13570980959693, 176.2414626926975, 10.048842550516305, -176.54061978038865, 113.59131685309792, 4.193084944542792, -49.42758201877709, 0.08747142827651397, 0.20129086168439397, -0.2887256269283726, 0.6471198968888481, -0.21708760331070273, -0.7024690880470026, 1302.5368851428286, 5894.693852759863, 3980.056705052082, 36.218532047251166, 859.6283989061536, 996.5257944935779, 95.0, 1.6066507358969183E9, 2020-11-29 11:52:15.896
33.0, -12.872446022359727, 18.83016035923032, 15.358672272203858, -65.19176824219515, 24.281299895617632, 67.23183856632252, -75.15268042985433, 3.6350156988856965, 132.06390529978333, -82.48331359773364, -79.07351580347199, 161.32984567924558, -60.693496137295455, -134.68946739196184, 341.32784730778206, -0.432034600978429, 0.06006323498613604, -0.05700707694597563, -0.2152044785485184, -0.2956197223220264, 0.43809610853995884, 0.3486777886165953, 997.7367155867295, 4914.794006368107, 4145.640283559683, 36.93383673454007, 758.5891781542886, 724.7864418880018, 95.0, 1.606650735901933E9, 2020-11-29 11:52:15.901
34.0, -13.633064954996854, 16.733131973398354, 30.381882352046066, -44.43529529387008, -13.664782310843126, 99.3783022263356, -40.72827129052019, -85.97837689031508, 129.40625125451658, 53.04127313393135, -108.19156428916223, 10.97769512328396, 259.8560426490357, -86.79388793660863, -229.92700140175288, 308.29211515857304, 0.13689341747047604, 0.7527801624969928, 0.18691113512318908, -0.3298405306857777, 0.393296578245542, 0.7620062184729061, 961.0610348200992, 6705.0603539489, 4007.414431212579, 35.47978395086674, 773.651150199015, 963.5597950111373, 95.0, 1.606650735918198E9, 2020-11-29 11:52:15.918
35.0, -13.919835755899323, 9.293093072457363, 34.216616262853634, -34.03999271311196, -50.79575293108018, 82.99144774767561, 66.79391299746223, -130.59316687214712, -45.5397991598972, 79.18758913712101, -0.235682879662419, -200.85588505834014, 44.64960222010695, 94.07285264957228, -167.7503191450285, -129.29309209064252, -0.21657400738336124, 0.09758269706869206, -0.44964505626718543, 0.49995073576927546, -0.535165855218318, 0.18717420717792863, 828.3164837620941, 5203.242745435283, 7004.442199396431, 36.056965442767805, 946.0502442354265, 1509.8811195312524, 95.0, 1.6066507359228995E9, 2020-11-29 11:52:15.922
36.0, -13.657551649684832, 1.9502425075424243, 47.78549978152456, -6.099679278317291, -73.97920834020076, 9.592421501172787, 113.26975764196744, -22.746347779236658, -149.12656574831902, 30.03189969576509, 79.52615227068003, -35.680546593195864, -177.84609181028938, 22.179216351386202, 141.96029976551563, -53.094508053703926, -0.1206566361672899, 0.28792946089147964, 0.29117922273067737, -0.3495991677954085, -0.1810946140923093, 0.8017715987868624, 1129.719480653921, 3737.6105928140214, 5828.867938812522, 35.950244209666884, 1188.7667108059022, 724.9952449709087, 95.0, 1.6066507359279008E9, 2020-11-29 11:52:15.927
37.0, -13.934220185849357, -4.982030896355414, 40.473835178023094, 24.614837464819242, -73.61131831466625, -55.00522531645107, 92.14220199138927, 101.21994108416699, -87.92735685382877, -176.24207356151408, 32.34950678587772, 97.49224711580752, -12.974388125393222, -229.52877418604467, -22.015735556102772, 235.85143109188058, 0.38402906973807555, -0.0738281737762625, 0.5081354094766538, -0.2600810284164319, -0.4222761491702723, 0.11217273932916492, 1197.4451914631743, 5630.405316237076, 6213.913387762486, 36.487320702328745, 897.1661339766747, 777.0656439417095, 95.0, 1.6066507359328952E9, 2020-11-29 11:52:15.932
38.0, -14.137038491119489, -10.681199095828127, 29.500093231634207, 47.060660158545986, -33.56290233734332, -64.31666732744706, -4.658495968278941, 106.72678548056376, 84.13199993376695, -63.335433874211994, -188.2889183129333, 87.82890245929751, 205.86323096758227, 23.43863053824317, -180.78731890741193, -213.33816974729987, -0.37666699760225675, -0.03763650604011371, 0.5971449079357035, 0.02519464676167419, 0.3579701184226336, -0.21356237718868448, 927.6910670808625, 5728.380161935394, 5483.643317327592, 36.21162060412562, 751.1546055657751, 901.1493691181012, 95.0, 1.606650735937978E9, 2020-11-29 11:52:15.937
39.0, -13.955949082552449, -18.825524333561095, 23.731508762301086, 47.82707269700589, 11.817279900317601, -88.86684034077821, -73.89986602870646, 39.936572217251225, 81.439577364129, 58.314144828251706, -125.72719292438944, -162.45685772106833, 7.23238465063514, 178.88110359152228, 182.93266915246454, -69.76165603468431, 0.11043088415108267, 0.39385588443730507, -0.6986908502342182, 0.28777628506870395, 0.34690417018233194, -0.1645712392482392, 1187.5425902105617, 6170.601952873813, 4453.921775661631, 35.980193015326236, 1092.7253963750024, 888.1064496489328, 95.0, 1.6066507359453287E9, 2020-11-29 11:52:15.945
40.0, -13.238585576162649, -20.5585784813663, 7.125989906301424, 46.29393572325468, 46.786294991081725, -21.170222958989253, -128.3734313922998, -47.358805077713626, 54.276699247946944, 130.86174174077914, 84.406857260578, -44.2424101435723, -122.08286656137622, -150.4605155306655, 155.03547854154655, 189.15642705286666, -0.12663907673306246, 0.2927826398423575, 0.18438782197745654, 0.05293804632642663, 0.0984131879069131, -0.07941060866466898, 705.4853117311458, 5000.591851839272, 4459.03865972399, 35.44375457974963, 1159.6780073918744, 1074.5251735601194, 95.0, 1.6066507359505577E9, 2020-11-29 11:52:15.950
41.0, -12.1314068344102, -24.9915024384034, -10.681217798835075, 31.81115017213823, 60.63763798134514, 46.08362533601916, -57.32545383666715, -94.20259557188426, -60.85111266524172, 16.607954852648383, 217.18478610452195, 177.50256201842694, 16.263410256442068, -180.57738953655624, -89.40682462868175, -96.9684571973712, -0.001418390224610699, 0.4083319370449924, -0.5178994870131609, 0.10872521313870612, -0.3557388985054349, -0.5935760672979127, 834.0903510539166, 4873.348987882704, 6497.623580590351, 36.18788291495188, 776.7019319394624, 779.6262415768812, 95.0, 1.6066507359550505E9, 2020-11-29 11:52:15.955
42.0, -10.861303640148263, -25.26653418326944, -21.080637849082397, 10.756691631917414, 57.84217045398919, 65.76524783072293, 43.63701943414048, -60.92802678309994, -120.04422536373325, -67.53934440363709, -57.136609162678425, 62.09384979885663, 203.46464594264742, 176.94157811439896, 10.384248846768802, -274.1214128009681, -0.2537593902793112, -0.4887275206180536, -0.8291492781934612, 0.10442238318785674, -0.3505872577568756, -0.11127410812806628, 1149.5285777712904, 4280.430148824999, 1462.3235938038242, 36.33077825688728, 1009.0366223789973, 817.4731158710168, 95.0, 1.6066507359598744E9, 2020-11-29 11:52:15.959
43.0, -9.65431109860494, -26.24950659317393, -31.511617495870457, -16.714435108916465, 31.616605565225633, 84.66929484593823, 119.99953262695138, 58.85945775171181, -16.907042158151175, -90.32341499170715, -137.69157991247835, -128.51676929923275, -33.172379346180634, 155.29793943430343, 247.65674160537034, 335.0097326032993, -0.2062947640553582, 0.05709246470164353, -0.6339302042264758, 0.236044167671194, 0.19528087979697764, 0.007524221613099182, 1017.9238649310222, 5444.00912592321, 5442.230387025113, 35.52861002638524, 1088.0201060413267, 1258.1806509922587, 95.0, 1.606650735965049E9, 2020-11-29 11:52:15.965
44.0, -8.28298041466414, -27.12037161518075, -43.81580812510356, -41.490757109069975, -13.460936603500084, 30.35490916089991, 79.77036836115985, 136.9884863703191, 122.61759555874495, 32.485664252425664, -24.56972427251217, -78.49826832907719, -105.94839299035746, -314.33364164037744, -191.76829310652772, -29.056003232677906, 0.3991419777801502, 0.40777314402832077, 0.33002287966613497, 0.1334494582354797, -0.11877409891472346, 0.4456084688867758, 928.3369043638425, 3937.3039006932513, 3705.5218631015905, 35.9363371828654, 934.0917694931068, 1043.9266409401464, 95.0, 1.6066507359702113E9, 2020-11-29 11:52:15.970
