%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Other, Other, Other, Other, Other, Other, Other, Other, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, EDA Channel 0, PPG Channel 0, PPG Channel 1, Other, Other, Other, Battery Info Channel, Timestamp, Timestamp (Formatted)
15.0, 13.196317717864869, -20.841330857153814, -5.858746976396266, 57.15851549387509, -63.88490218652663, -23.425427433312564, 100.52646945347367, -61.469892107246196, -24.859807773491212, 159.07288244405123, -127.62111408868739, -89.12701316519187, 237.62621385281784, -47.73380393937729, -148.6153699791492, 142.5714521079742, -0.4451956461563805, 0.16201247968519875, -0.1264154124946014, -0.5078835444946495, -0.5658583767971826, -0.12148253981832248, 954.4462205434878, 4705.265909957795, 6559.176775716661, 35.97728365708604, 1154.2339569047601, 563.4078966344957, 95.0, 1.6065979399225357E9, 2020-11-28 21:12:19.922
16.0, 12.470887670482545, -24.60330449485461, 10.036883350554403, 32.08016809642282, -53.95832753805357, 47.94772419187778, 55.15602326959705, -144.90141381468064, 65.40825651751787, 26.095512299368977, -138.26337826117566, 223.38242430395235, -10.409342667259782, -110.32622555742347, 245.26064481192424, -76.19983976459177, -0.030764115979548503, -0.021758162332179618, -0.381046846987833, -0.12801509934827074, -0.2893088843655517, 0.04590384917266646, 850.0109645989169, 4186.186823273876, 3175.4796960312046, 35.99925340541606, 627.8555014063838, 905.0008227086622, 95.0, 1.6065979399275346E9, 2020-11-28 21:12:19.927
17.0, 11.258051531446798, -27.594838543505244, 27.13829741277802, 10.432808194952365, -61.328941864994334, 91.72965564915475, -31.07597575363037, -45.147348627407034, 71.49338455502382, -69.06776480965914, 45.75978695482342, 62.81496963989285, -136.87012794520246, 68.61434005661346, -23.038710557468992, -129.85818125125698, 0.16133794500001034, -0.5056460821080799, -4.836635979448375E-5, 0.019396210765329852, 0.3864200079890114, 0.2816881685273454, 959.0121773690719, 5037.697845791773, 4928.948159526409, 36.38199553735809, 1098.3210800475697, 792.0907899354812, 95.0, 1.606597939932508E9, 2020-11-28 21:12:19.932
18.0, 10.118954912009853, -29.37082579486759, 37.056917363925066, -12.538074159923665, -25.731691187014665, 79.99272971451056, -106.06505686852596, 88.34833960440032, 12.00194657958031, -78.55419665746818, 120.1704531051386, -134.26433212174416, 34.2836583766915, 35.73214910013581, -323.00227414017024, 106.51930268482332, 0.0554399326420833, -0.44289121456985586, 0.40056481648437625, -0.06953590334902592, 0.053326840686485605, 0.21493073743060037, 943.5647138683097, 4478.272882153842, 5827.531872861769, 36.14232696676504, 1318.7869591157585, 990.7772439035572, 95.0, 1.6065979399375288E9, 2020-11-28 21:12:19.937
19.0, 8.077930349489012, -24.831833495315752, 45.49138578250855, -44.223876925825365, 11.724733257881846, 37.67742543638409, -101.71038135498237, 146.9867367388093, -69.57219733440884, 60.83917682261281, 11.538709232437462, -141.53662744339462, 87.75709073718188, -144.041083765969, 151.70308061460372, -6.621078154317774, -0.03245602125623479, 0.04535544189743798, -0.05810045151096214, -0.07888517212494084, 0.5002512690708718, 0.35849048257856975, 903.6347167043855, 5602.054326269248, 4409.8526639370575, 36.121373893758104, 1213.291891411036, 842.1957938851522, 95.0, 1.6065979399425669E9, 2020-11-28 21:12:19.942
20.0, 6.764785337721304, -22.712146805733333, 41.71517279340379, -61.100344361076665, 63.94787882898903, -22.60209666885629, -6.85988424339894, 68.07099395437125, -149.9625358784559, 193.78406301076026, -144.24288697529053, 185.5066695471758, -30.546232009284182, -26.519523696467452, 124.321057476529, -192.75542239721017, 0.1977968021250947, -0.2152534923297341, -0.10097646670155817, 0.37214617689439744, 0.41071221349048675, 0.6524099086367713, 1381.4535671630465, 4804.557159789525, 7497.783232027096, 35.69243577688295, 692.1848217821943, 1199.6981128054506, 95.0, 1.6065979399475062E9, 2020-11-28 21:12:19.947
21.0, 5.056110510653351, -17.09382551123256, 38.1381295878163, -45.99427635797217, 64.97708061512748, -83.8226434895649, 90.32132418787073, -64.8718078689582, 13.996216511625473, 28.563199062086532, -60.31824006449099, 183.06934508298303, -112.84163502883686, 325.2540972153495, -359.4501111859095, 154.50677333007434, -0.4444761418410148, 0.7260219231749016, 0.3580527372249962, -0.20968407364399072, -0.27645881409821976, 0.3262045648653022, 1163.6311847824363, 6806.656357851454, 3851.2181615263426, 35.00247917388939, 689.8938215060132, 906.7622454576492, 95.0, 1.6065979399525304E9, 2020-11-28 21:12:19.952
22.0, 3.395541758766108, -13.553132288490323, 22.326954679154976, -41.863229860473545, 56.26388549528236, -70.62738872895393, 106.3700782471656, -148.65294085711778, 149.899123215436, -88.74399951454497, 56.28050890473782, -70.7247309152675, 116.51682373960745, -45.68472077238274, 10.019451142890976, 34.512368657942474, 0.05813684539888945, 0.10012491276406649, -0.2865026524550135, -0.12147451608026621, 0.04681294305772682, 0.3225685666666695, 1086.5606890243703, 5111.678604640369, 4448.334644002505, 35.6593532463461, 1229.0239860625804, 971.7034214772859, 95.0, 1.6065979399575157E9, 2020-11-28 21:12:19.957
23.0, 1.8250212292655772, -5.523863568122808, 10.828668981670367, -20.225444781240842, 30.789371379780917, -46.45946098286825, 57.401145537391145, -62.20818189265138, 100.62846978780853, -55.66303788061089, 164.66791196586777, -140.8326640931818, 61.152602347814636, -297.8522265118925, 267.14847730778564, -273.54238421202473, 0.0386109412840045, -0.31423856509047376, 0.334221144601049, -0.02010189505800611, -0.2310951011212107, 0.08519698528687185, 1108.3145109428256, 4380.623287775984, 4462.633507781933, 36.182474735206384, 1233.9522076803762, 707.7617120631206, 95.0, 1.6065979399626143E9, 2020-11-28 21:12:19.962
24.0, -1.7268361104087417E-14, 1.4183605345834067, -3.906205940800201, 8.456601155373507, -15.733255329596057, 24.131272086356258, -28.9203719286739, 43.73045871141285, -55.511864393507594, 34.375678985324896, -45.74195176180494, 94.02699837143344, -104.48632894328792, 134.4293973838069, -79.98527030129733, 156.59223784706347, -0.038975479283661206, 0.8732323519635854, 0.6011486853711251, -0.14146823959320823, -0.11498593817234926, 0.3171542929208728, 876.1281818505586, 6260.672304823813, 5054.369250160652, 35.90202326257868, 1071.920219229105, 1076.4620730152237, 95.0, 1.6065979399674952E9, 2020-11-28 21:12:19.967
25.0, -1.7460855140063016, 9.036489124136665, -21.753346006990828, 27.632941200067464, -40.11602557320367, 51.41371294821106, -117.73869788149712, 116.9804291602552, -180.38668686460272, 82.66117364382224, -217.4867806971739, 167.0528043525923, -77.85705987424299, 110.80903412985599, -73.76562208624286, 62.37907020454261, 0.13077719675312868, 0.08236965069136694, 0.4126340536131503, -0.008855887706890149, -0.02783208200543597, 0.2964165325174866, 835.4280447475253, 4934.788088585969, 5876.198881358577, 35.8217892790015, 895.5916976797998, 877.7826370931081, 95.0, 1.60659793997249E9, 2020-11-28 21:12:19.972
26.0, -3.5028172274500773, 14.304680045987698, -30.73331718862321, 42.18758357436519, -56.20209001666886, 102.54688807668562, -108.0860823329962, 64.91454836266168, -83.75332291982711, 19.45284912087963, 15.492249178574463, -55.498015396092434, 181.31855414977133, -277.5126661894561, 181.19180240584805, -306.06987100512947, 0.006046891205607948, 0.19669445377658143, 0.34811665122003116, -0.20015189597457309, -0.10105876820002471, 0.698403396126351, 956.8237936801197, 5091.70069114043, 5696.68115749003, 36.126564158839784, 1122.9773506059535, 965.0753048160811, 95.0, 1.6065979399775276E9, 2020-11-28 21:12:19.977
27.0, -5.041504859056639, 19.723624360307042, -45.93642022228391, 65.62299948603612, -47.30933952106676, 47.302393498513254, -14.506236366869183, -15.554001026824292, 104.98095213759179, -89.45586582876807, 175.79896007674571, -182.74605309607267, 68.5668304565494, -25.52408945336589, -14.496193933243962, 25.192141078765314, 0.21212031030665324, 0.5094701276929625, 0.07766144317614507, 0.03186772782549706, 0.3801481897622432, -0.632799313002878, 1226.0234099138415, 4865.216215737353, 5173.755526862614, 36.54235293592446, 1279.881794930719, 1341.75224906297, 95.0, 1.6065979399825184E9, 2020-11-28 21:12:19.982
28.0, -6.615016149364714, 26.27619149978066, -38.95264749228649, 39.5946961485188, -24.013365471106233, -13.218334161054818, 60.72875614359041, -127.18523427183251, 103.84010886015034, -128.164486692218, 32.84998976598208, 59.89591053214636, -98.62096926674789, 246.51206371517515, -218.2686769551216, 228.5925707969919, 0.2685048041463613, -0.2480124652764127, 0.10570594776560252, -0.4141944839266932, -0.0717401331411169, 0.1417020634965139, 1169.395874555112, 5337.149573202489, 4835.570232647558, 35.90696437099809, 677.1867632505812, 907.3740305199251, 95.0, 1.6065979399874885E9, 2020-11-28 21:12:19.987
29.0, -8.624484346214201, 27.900181607566445, -41.77024202960122, 30.606131968703004, 12.329832374044226, -75.14680122526237, 114.3312829111553, -100.06501273838884, 16.074591791258023, 79.22781185918136, -72.21932938669885, 188.00498526738036, -178.6684504705824, -5.860791808729415, 85.45893370555551, -295.5454485432691, 0.1310231308910193, -0.23551958455734517, 0.2577459544426188, -0.011365138952070215, -0.08797957779998498, 0.07631430556987676, 790.9378780178918, 5222.003906976753, 4406.399311381168, 35.92560461297999, 1034.2477400407204, 1217.7932331840734, 95.0, 1.60659793999253E9, 2020-11-28 21:12:19.992
30.0, -9.622825988075933, 30.539570994433582, -26.222431615343137, -1.3761605075009726, 45.30191642295027, -90.28715420842839, 46.08805322391467, 9.617106453958035, -110.20042163725202, 101.45998247215769, -66.40501769853101, -20.21295401658675, 230.3435094184469, -290.4101270059801, 36.06440241851922, 45.24088602576004, -0.11623078392026621, -0.47471419761307926, 0.200783290927488, -0.0468918513834141, -0.44168324002420717, -0.30392800116622215, 1124.587429676964, 4517.962939944882, 4031.1194074228306, 35.53842621131009, 905.5293616848875, 1098.6896999147898, 95.0, 1.606597939997491E9, 2020-11-28 21:12:19.997
31.0, -11.024251196334161, 26.034518478542747, -15.974958000612318, -33.04424510276612, 68.90357043469355, -51.90288278414483, -21.286346418809075, 105.36152492247759, -141.6116668942155, 13.841828911477439, 74.68754364192196, -213.06216845338298, 87.53463035999387, 56.46353662696267, -88.27025789312087, 226.32037731719865, -0.7856580663927918, 0.12166320762211258, 0.41190058194598933, 0.060991918530543046, -0.01733136025396536, 0.19544726206318638, 661.7282788372281, 5149.716033197124, 5061.406778498124, 35.96658771814874, 876.6856841240127, 1067.2537883785808, 95.0, 1.6065979400024693E9, 2020-11-28 21:12:20.002
32.0, -12.366188225830774, 26.60506770136234, -1.0934045883141157, -49.62342288804884, 60.050175470771784, -0.08682809988200804, -100.49378256350079, 130.77095169169488, 3.7712487163954047, -63.64070684601487, 175.58382791864864, 4.857531013764628, -202.55493779758055, 85.23802413232134, 10.273997711094587, -227.65545834054794, -0.45875694352289964, 0.20926764322526417, -0.4226484455945928, 0.39623940015342446, -0.08601210275757422, 0.19613238190750285, 1410.5258695594111, 6437.682540249232, 4537.885585336549, 36.212563741264965, 1015.714807285671, 898.6148005125933, 95.0, 1.6065979400090125E9, 2020-11-28 21:12:20.009
33.0, -12.853970988549182, 20.29930317546908, 13.845459088349951, -51.875890434378654, 34.60212058555293, 74.72714472327432, -94.81243142341856, 2.8828898424639275, 138.83007479801532, -114.6383649070116, -77.97208100038237, 99.65361893880339, -53.16887558850367, -44.95104314704269, 243.9402052527098, -1.4957717658124225, 0.6109774154837302, -0.11924894906856896, -0.5192717416262999, -0.32581129205477566, -0.3491467122921713, 0.02211641165445018, 747.1569374364065, 4322.336984832982, 7393.221332979084, 35.16776353038036, 988.5522231443041, 747.5025449975067, 95.0, 1.606597940013464E9, 2020-11-28 21:12:20.013
34.0, -13.06682178566685, 14.816619252784019, 26.898131135345682, -53.77593184313053, -13.96175309134346, 96.53607988836141, -42.52994903988278, -63.9174818977145, 132.08534035747226, 43.495932127437186, -163.57178889524755, 10.161779458067715, 199.70138857607822, -67.4728141192533, -53.59908410350629, 183.82139614983768, 0.7917306362372081, -0.12203796102010638, 0.4603177920540667, 0.3578761053868103, 0.35507465545202954, 0.13032797198094517, 876.7465576894144, 4962.82062668131, 3575.070168254957, 36.082150733683214, 1043.0477669809047, 951.9798225397071, 95.0, 1.6065979400185237E9, 2020-11-28 21:12:20.018
35.0, -14.505834508289228, 8.385199828194587, 42.67061441067258, -31.94333382774087, -55.16360334151448, 54.92514038481178, 55.02298618030567, -68.08154600302076, -26.799899474154017, 142.87206221531358, -0.4835180484631171, -72.62507999594689, 83.28280534547885, 255.91460495721395, -48.55418361224702, -299.1819349101735, -0.0897395907476264, 0.0894861442014523, -0.18283251873159195, 0.5624894160744981, -0.1239570361732352, 0.26783608262899034, 771.4518253166689, 6057.847077890476, 4974.8147720511015, 36.029843631558485, 1433.5886117610253, 839.0503561481098, 95.0, 1.6065979400234547E9, 2020-11-28 21:12:20.023
36.0, -14.015494062568582, 2.058354374130752, 42.13154134058747, -6.067140186119728, -58.223867443779106, 8.31433526122583, 83.09976467893932, -10.834925808306046, -136.16871122100696, 26.69651153822458, 202.464207457196, -25.343346660140412, -251.8132882911306, 74.31767307354819, 341.81520045134033, -78.23149969819933, 0.042101480835668566, -0.20140124277944743, -0.4799709470422797, 0.8376984652566466, -0.24849732281075146, 0.06946188815402889, 942.1575021728603, 5203.236789052607, 4124.508473028884, 35.99856263494577, 1060.8206221207122, 1036.1217421403687, 95.0, 1.606597940028453E9, 2020-11-28 21:12:20.028
37.0, -14.799773030678146, -5.3425263822880575, 45.34326815013759, 23.347155767168164, -74.71954241693962, -42.63981104868657, 84.11849600773984, 114.00790248751638, -90.55303645280183, -145.239610422702, 71.55868094974362, 207.05916478718478, -13.787621495127416, -172.62687005022252, -11.555074797377035, 138.11865836497765, -0.6706990487534902, 0.37688187775513626, -0.6998428107698644, -0.16048508571123143, -0.2472666974853106, -0.05987179751768042, 1021.7047515440443, 5771.593282911425, 5042.730578357325, 35.28160871049872, 946.3315843548835, 765.1448547567336, 95.0, 1.6065979400543368E9, 2020-11-28 21:12:20.054
38.0, -13.80643413640766, -11.021399586077662, 30.941065111126676, 39.582498078580294, -26.01294752616876, -101.52703911772556, -5.9517236703814085, 128.87986134483796, 81.01503527183154, -144.5166277834082, -72.24161297203952, 69.7069304049196, 256.88986878493046, 46.518079992957695, -75.31304031039906, -195.4739961076187, -0.55297475855367, 0.13908021303556223, 0.1775262959168943, -0.06017237337280419, -0.3228142340000454, -0.07119394479307423, 1113.1109053411308, 3452.66910366236, 4828.401567949228, 36.056137358285284, 1567.8274605351519, 894.8835155776342, 95.0, 1.6065979400584385E9, 2020-11-28 21:12:20.058
39.0, -13.547984245937394, -18.72146241592781, 24.578686828112833, 59.87151343812533, 14.494901812910529, -61.423188927925274, -103.18110535991359, 23.658549283918767, 79.29587758392556, 81.65317011654207, -89.77876087108477, -206.25469141175952, 7.975507541826128, 146.51694395075222, 160.43936360167788, -86.3423131640461, -0.10917961148068382, 0.4595041989742318, 0.021063681351423242, -0.8628972636486812, -0.1743681101531743, -0.09898836293567122, 1310.792212388541, 5559.695931757934, 3595.6863583059885, 36.31023576287548, 595.662404430592, 1059.978594311087, 95.0, 1.6065979400635157E9, 2020-11-28 21:12:20.063
40.0, -13.408680900533934, -20.663415829906704, 5.497543921302327, 48.772240196238194, 40.82354115654137, -19.62124508630123, -82.4197254511535, -99.5940532821241, 33.84528132628496, 167.2658587762235, 42.285179178059295, -96.06325552335633, -82.20141338975955, -139.55632100775713, 142.42818001779005, 399.6961134054164, -0.16402800752458316, -0.23036350393902075, -0.05872950529035088, -0.7329778467166762, -0.3253796099930316, 0.4145609318672197, 920.8319406958617, 4060.340489842589, 5015.203874938828, 36.65340984219657, 761.5931086169591, 769.0635751941019, 95.0, 1.60659794006844E9, 2020-11-28 21:12:20.068
41.0, -12.352516955573256, -24.371104623074327, -9.418529209817315, 41.17416409462436, 67.83844816018754, 52.705524741441806, -53.217858595264936, -76.73973799369442, -69.83753050921112, 36.413247250969214, 197.5584417403584, 81.46326455185772, 22.93801484389352, -163.07221904964402, -318.8843251631979, -124.15168044548254, -0.07394932564449529, 0.1185558359364629, -0.0668089759952621, -0.33368754709602955, -0.5734881442654737, 0.1715205847946686, 1196.693621785751, 7024.114284158735, 3967.591594679683, 35.99197387847724, 976.5319054754469, 993.0809216890829, 95.0, 1.606597940073429E9, 2020-11-28 21:12:20.073
42.0, -10.739351190422534, -26.550166006459932, -25.98628111892856, 14.694681747438775, 48.08854201221802, 67.19022003851708, 43.70299294764535, -60.47310041276109, -114.40017561979768, -151.77303544992284, -52.60355306554521, 42.846967056072764, 256.925399444402, 186.7804866265646, 8.559608078352015, -77.54296252665551, -0.34795964882538977, 0.28604225665243904, -0.3666983832463359, 0.4144874423731641, -0.04612166011540365, -0.5431623266418663, 1324.036240001171, 4086.5738494393363, 3417.619138235907, 36.3763595909779, 1013.4604691937114, 1074.747277759936, 95.0, 1.6065979400805044E9, 2020-11-28 21:12:20.080
43.0, -9.711939794747266, -27.294278354327325, -39.63143304163321, -13.030661187060318, 35.733044600344435, 92.58945303337325, 92.03008993660426, 78.41871488810197, -9.394344293315404, -97.37404068882928, -228.64581750908397, -129.93323806321106, -62.48218042180275, 133.24745614506963, 284.45495990915305, 322.11968738473047, 0.13852132060266997, 0.09263776549309684, -0.0011047692055776792, 0.21521588869553077, -0.0202678140044948, 0.26618938308159257, 1091.2317255009862, 5583.855306483203, 4976.432764949095, 36.33371170127549, 837.6895573866251, 1046.0649961106883, 95.0, 1.6065979400854297E9, 2020-11-28 21:12:20.085
44.0, -8.394262745449808, -26.544846071185777, -39.728825606366144, -46.81209159075708, -17.3525545097433, 39.31042084544394, 79.16840361430371, 82.73152624676379, 104.34259578540313, 58.449378568097494, -22.40930552506609, -44.113307624611735, -286.62362308115456, -117.59934621632009, -178.29491377877497, -46.29101539789894, -0.4697867095003627, 0.15376260758619764, -0.11666614022669711, -0.4077119429465913, 0.3418802625173217, 0.6312271739949651, 1102.0079649517074, 5859.319368932749, 3961.0428135175025, 35.38963223452887, 927.9356774023247, 916.5735446166057, 95.0, 1.6065979400904179E9, 2020-11-28 21:12:20.090
